date,year,team,opponent,team_score,opponent_score,margin,result,tournament,elo_pre,elo_post,elo_delta
2016-11-12,2016,Wales,Argentina,24,20,4,Win,2016 Autumn International,1493.1079516126247,1502.8540179518936,9.746066339268964
2016-11-19,2016,South Africa,Italy,18,20,-2,Loss,2016 end-of-year test,1620.2160202596867,1591.4753118594394,-28.740708400247286
2016-11-19,2016,New Zealand,Ireland,21,9,12,Win,2016 Autumn International,1928.5706142189372,1931.2360615419193,2.665447322982118
2016-11-19,2016,Italy,South Africa,20,18,2,Win,2016 end-of-year test,1076.8675554394915,1105.3928323564007,28.525276916909206
2016-11-19,2016,Scotland,Argentina,19,16,3,Win,2016 Autumn International,1271.8148900301117,1290.7858666909983,18.970976660886663
2016-11-19,2016,France,Australia,23,25,-2,Loss,2016 Autumn International,1422.0232895847316,1415.1167828050272,-6.906506779704387
2016-11-19,2016,Australia,France,25,23,2,Win,2016 Autumn International,1631.7157650459826,1638.4131732747867,6.697408228804079
2016-11-19,2016,Ireland,New Zealand,9,21,-12,Loss,2016 Autumn International,1524.1938673597635,1521.5654494646953,-2.6284178950681962
2016-11-19,2016,Argentina,Scotland,16,19,-3,Loss,2016 Autumn International,1366.035943625462,1347.8370016867834,-18.198941938678672
2016-11-26,2016,South Africa,Wales,13,27,-14,Loss,2016 end-of-year test,1591.4753118594394,1572.7300966668122,-18.745215192627256
2016-11-26,2016,New Zealand,France,24,19,5,Win,2016 end-of year test,1931.2360615419193,1932.6986315462987,1.4625700043793586
2016-11-26,2016,Ireland,Australia,27,24,3,Win,2016 Autumn International,1521.5654494646953,1541.4282008567031,19.862751392007794
2016-11-26,2016,Wales,South Africa,27,13,14,Win,2016 end-of-year test,1502.8540179518936,1520.830782807563,17.976764855669444
2016-11-26,2016,England,Argentina,27,14,13,Win,2016 Autumn International,1674.4076423022611,1678.3796816336162,3.972039331355063
2016-11-26,2016,Australia,Ireland,24,27,-3,Loss,2016 Autumn International,1638.4131732747867,1619.331467029497,-19.08170624528975
2016-11-26,2016,Argentina,England,14,27,-13,Loss,2016 Autumn International,1347.8370016867834,1343.943097760204,-3.893903926579469
2016-11-26,2016,France,New Zealand,19,24,-5,Loss,2016 end-of year test,1415.1167828050272,1413.665881790007,-1.4509010150202357
2016-12-03,2016,Australia,England,21,37,-16,Loss,2016 Autumn International,1619.331467029497,1606.8565184463146,-12.474948583182368
2016-12-03,2016,England,Australia,37,21,16,Win,2016 Autumn International,1678.3796816336162,1690.3346716654557,11.954990031839543
2017-02-04,2017,England,France,19,16,3,Win,2017 Six Nations Championship,1690.3346716654557,1695.4050824702567,5.070410804800986
2017-02-04,2017,France,England,16,19,-3,Loss,2017 Six Nations Championship,1413.665881790007,1408.7172661000018,-4.9486156900052265
2017-02-04,2017,Ireland,Scotland,22,27,-5,Loss,2017 Six Nations Championship,1541.4282008567031,1517.1615031902143,-24.26669766648888
2017-02-04,2017,Scotland,Ireland,27,22,5,Win,2017 Six Nations Championship,1290.7858666909983,1314.3766695520828,23.590802861084512
2017-02-05,2017,Italy,Wales,7,33,-26,Loss,2017 Six Nations,1105.3928323564007,1102.8780293127702,-2.514803043630536
2017-02-05,2017,Wales,Italy,33,7,26,Win,2017 Six Nations,1520.830782807563,1523.3124326798852,2.481649872322123
2017-02-11,2017,Italy,Ireland,10,63,-53,Loss,2017 Six Nations Championship,1102.8780293127702,1100.347872195646,-2.5301571171241903
2017-02-11,2017,England,Wales,21,16,5,Win,2017 Six Nations Championship,1695.4050824702567,1703.5286238212364,8.123541350979622
2017-02-11,2017,Ireland,Italy,63,10,53,Win,2017 Six Nations Championship,1517.1615031902143,1519.65812080043,2.496617610215708
2017-02-11,2017,Wales,England,16,21,-5,Loss,2017 Six Nations Championship,1523.3124326798852,1515.462918503613,-7.849514176272123
2017-02-12,2017,Scotland,France,16,22,-6,Loss,2017 Six Nations Championship,1314.3766695520828,1303.3524451559795,-11.024224396103364
2017-02-12,2017,France,Scotland,22,16,6,Win,2017 Six Nations Championship,1408.7172661000018,1419.3028099725277,10.585543872525932
2017-02-25,2017,Wales,Scotland,13,29,-16,Loss,2017 Six Nations Championship,1515.462918503613,1492.2957021704274,-23.167216333185706
2017-02-25,2017,Scotland,Wales,29,13,16,Win,2017 Six Nations Championship,1303.3524451559795,1325.790584136329,22.43813898034955
2017-02-25,2017,Ireland,France,19,9,10,Win,2017 Six Nations Championship,1519.65812080043,1530.442038631435,10.783917831005056
2017-02-25,2017,France,Ireland,9,19,-10,Loss,2017 Six Nations Championship,1419.3028099725277,1408.9438460315123,-10.358963941015418
2017-02-26,2017,England,Italy,36,15,21,Win,2017 Six Nations Championship,1703.5286238212364,1704.432044558336,0.9034207370996228
2017-02-26,2017,Italy,England,15,36,-21,Loss,2017 Six Nations Championship,1100.347872195646,1099.448997103836,-0.8988750918099413
2017-03-10,2017,Ireland,Wales,9,22,-13,Loss,2017 Six Nations Championship,1530.442038631435,1513.8017148227789,-16.64032380865615
2017-03-10,2017,Wales,Ireland,22,9,13,Win,2017 Six Nations Championship,1492.2957021704274,1508.2230073458022,15.92730517537484
2017-03-11,2017,England,Scotland,61,21,40,Win,2017 Six Nations Championship,1704.432044558336,1707.4798704393106,3.047825880974642
2017-03-11,2017,France,Italy,40,18,22,Win,2017 Six Nations Championship,1408.9438460315123,1413.2670328141749,4.32318678266256
2017-03-11,2017,Italy,France,18,40,-22,Loss,2017 Six Nations Championship,1099.448997103836,1095.2170811076717,-4.231915996164389
2017-03-11,2017,Scotland,England,21,61,-40,Loss,2017 Six Nations Championship,1325.790584136329,1322.790464185768,-3.0001199505609293
2017-03-18,2017,Wales,France,18,20,-2,Loss,2017 Six Nations Championship,1508.2230073458022,1489.222541821608,-19.00046552419417
2017-03-18,2017,Scotland,Italy,29,0,29,Win,2017 Six Nations Championship,1322.790464185768,1329.164980661437,6.374516475668997
2017-03-18,2017,Italy,Scotland,0,29,-29,Loss,2017 Six Nations Championship,1095.2170811076717,1089.0248297186977,-6.192251388974
2017-03-18,2017,Ireland,England,13,9,4,Win,2017 Six Nations Championship,1513.8017148227789,1536.3929656923103,22.59125086953145
2017-03-18,2017,France,Wales,20,18,2,Win,2017 Six Nations Championship,1413.2670328141749,1431.4950329135813,18.228000099406472
2017-03-18,2017,England,Ireland,9,13,-4,Loss,2017 Six Nations Championship,1707.4798704393106,1685.6377533691,-21.842117070210634
2017-06-10,2017,Argentina,England,34,38,-4,Loss,2017 England tour of Argentina,1343.943097760204,1340.2616000687317,-3.6814976914722592
2017-06-10,2017,England,Argentina,38,34,4,Win,2017 England tour of Argentina,1685.6377533691,1689.2513510342362,3.61359766513624
2017-06-10,2017,France,South Africa,14,37,-23,Loss,2017 France rugby union tour of South Africa,1431.4950329135813,1422.2775772648747,-9.217455648706618
2017-06-10,2017,Italy,Scotland,13,34,-21,Loss,2017 mid-year test,1089.0248297186977,1083.0059120502326,-6.018917668465065
2017-06-10,2017,Scotland,Italy,34,13,21,Win,2017 mid-year test,1329.164980661437,1335.0189243188681,5.853943657431046
2017-06-10,2017,South Africa,France,37,14,23,Win,2017 France rugby union tour of South Africa,1572.7300966668122,1581.6122509725412,8.882154305729046
2017-06-17,2017,South Africa,France,37,15,22,Win,2017 France rugby union tour of South Africa,1581.6122509725412,1590.1780885203912,8.565837547849924
2017-06-17,2017,Scotland,Australia,24,19,5,Win,2017 Summer International,1335.0189243188681,1359.8302542265824,24.811329907714253
2017-06-17,2017,France,South Africa,15,37,-22,Loss,2017 France rugby union tour of South Africa,1422.2775772648747,1414.0102950615108,-8.267282203363948
2017-06-17,2017,England,Argentina,35,25,10,Win,2017 England tour of Argentina,1689.2513510342362,1692.7993548193172,3.5480037850809367
2017-06-17,2017,Australia,Scotland,19,24,-5,Loss,2017 Summer International,1606.8565184463146,1582.6869774094807,-24.169541036833834
2017-06-17,2017,Argentina,England,25,35,-10,Loss,2017 England tour of Argentina,1340.2616000687317,1336.7769939421207,-3.48460612661097
2017-06-24,2017,Australia,Italy,40,27,13,Win,2017 Summer International,1582.6869774094807,1584.2869623917068,1.599984982226033
2017-06-24,2017,France,South Africa,12,35,-23,Loss,2017 France rugby union tour of South Africa,1414.0102950615108,1406.0249673860785,-7.985327675432245
2017-06-24,2017,Italy,Australia,27,40,-13,Loss,2017 Summer International,1083.0059120502326,1081.4198201558158,-1.586091894416768
2017-06-24,2017,South Africa,France,35,12,23,Win,2017 France rugby union tour of South Africa,1590.1780885203912,1597.8969675367687,7.718879016377514
2017-08-19,2017,Argentina,South Africa,15,37,-22,Loss,2017 Rugby Championship,1336.7769939421207,1331.318207536231,-5.4587864058896685
2017-08-19,2017,Australia,New Zealand,34,54,-20,Loss,2017 Rugby Championship,1584.2869623917068,1580.7285350025818,-3.5584273891249723
2017-08-19,2017,New Zealand,Australia,54,34,20,Win,2017 Rugby Championship,1932.6986315462987,1936.193314361358,3.4946828150593774
2017-08-19,2017,South Africa,Argentina,37,15,22,Win,2017 Rugby Championship,1597.8969675367687,1603.2168327325362,5.319865195767534
2017-08-26,2017,South Africa,Argentina,41,23,18,Win,2017 Rugby Championship,1603.2168327325362,1608.4039953793244,5.187162646788238
2017-08-26,2017,New Zealand,Australia,35,29,6,Win,2017 Rugby Championship,1936.193314361358,1939.626361710572,3.4330473492138935
2017-08-26,2017,Australia,New Zealand,29,35,-6,Loss,2017 Rugby Championship,1580.7285350025818,1577.355112205454,-3.373422797127887
2017-08-26,2017,Argentina,South Africa,23,41,-18,Loss,2017 Rugby Championship,1331.318207536231,1326.2579027834029,-5.060304752828188
2017-09-09,2017,Argentina,New Zealand,22,39,-17,Loss,2017 Rugby Championship,1326.2579027834029,1325.4044758356042,-0.8534269477986527
2017-09-09,2017,Australia,South Africa,23,23,0,Draw,2017 Rugby Championship,1577.355112205454,1578.6920431151336,1.3369309096797224
2017-09-09,2017,New Zealand,Argentina,39,22,17,Win,2017 Rugby Championship,1939.626361710572,1940.4757247037555,0.849362993183604
2017-09-09,2017,South Africa,Australia,23,23,0,Draw,2017 Rugby Championship,1608.4039953793244,1607.124345256305,-1.2796501230193371
2017-09-16,2017,Argentina,Australia,20,45,-25,Loss,2017 Rugby Championship,1325.4044758356042,1319.7414593096212,-5.663016525983039
2017-09-16,2017,Australia,Argentina,45,20,25,Win,2017 Rugby Championship,1578.6920431151336,1584.2068164728516,5.514773357718013
2017-09-16,2017,New Zealand,South Africa,57,0,57,Win,2017 Rugby Championship,1940.4757247037555,1944.3151701204042,3.8394454166486867
2017-09-16,2017,South Africa,New Zealand,0,57,-57,Loss,2017 Rugby Championship,1607.124345256305,1603.3582911411256,-3.766054115179486
2017-09-30,2017,South Africa,Australia,27,27,0,Draw,2017 Rugby Championship,1603.3582911411256,1602.5322919381929,-0.825999202932735
2017-09-30,2017,New Zealand,Argentina,36,10,26,Win,2017 Rugby Championship,1944.3151701204042,1945.1167109628905,0.8015408424862471
2017-09-30,2017,Australia,South Africa,27,27,0,Draw,2017 Rugby Championship,1584.2068164728516,1584.9972579722316,0.7904414993799946
2017-09-30,2017,Argentina,New Zealand,10,36,-26,Loss,2017 Rugby Championship,1319.7414593096212,1318.9435101465695,-0.7979491630517259
2017-10-07,2017,Argentina,Australia,20,37,-17,Loss,2017 Rugby Championship,1318.9435101465695,1313.6104053355718,-5.333104810997611
2017-10-07,2017,Australia,Argentina,37,20,17,Win,2017 Rugby Championship,1584.9972579722316,1590.1970719470273,5.199813974795688
2017-10-07,2017,New Zealand,South Africa,25,24,1,Win,2017 Rugby Championship,1945.1167109628905,1948.7816983408004,3.664987377909938
2017-10-07,2017,South Africa,New Zealand,24,25,-1,Loss,2017 Rugby Championship,1602.5322919381929,1598.9346407897806,-3.5976511484122966
2017-10-21,2017,Australia,New Zealand,23,18,5,Win,2017 Autumn International,1590.1970719470273,1616.8182472542335,26.62117530720616
2017-10-21,2017,New Zealand,Australia,18,23,-5,Loss,2017 Autumn International,1948.7816983408004,1922.6479729362477,-26.133725404552706
2017-11-11,2017,Australia,Wales,29,21,8,Win,2017 Autumn International,1616.8182472542335,1626.5444880963373,9.726240842103834
2017-11-11,2017,Argentina,England,8,21,-13,Loss,2017 Autumn International,1313.6104053355718,1310.5711982887067,-3.039207046865158
2017-11-11,2017,England,Argentina,21,8,13,Win,2017 Autumn International,1692.7993548193172,1695.791109495169,2.99175467585178
2017-11-11,2017,France,New Zealand,18,38,-20,Loss,2017 end-of year test,1406.0249673860785,1404.566426340595,-1.458541045483571
2017-11-11,2017,Ireland,South Africa,38,3,35,Win,2017 end-of-year test,1536.3929656923103,1554.0643154015654,17.671349709255082
2017-11-11,2017,New Zealand,France,38,18,20,Win,2017 end-of year test,1922.6479729362477,1924.0949074465,1.4469345102522766
2017-11-11,2017,South Africa,Ireland,3,38,-35,Loss,2017 end-of-year test,1598.9346407897806,1582.0081319725778,-16.92650881720283
2017-11-11,2017,Wales,Australia,21,29,-8,Loss,2017 Autumn International,1489.222541821608,1479.860629232647,-9.361912588961104
2017-11-18,2017,South Africa,France,18,17,1,Win,2017 end-of-year test,1582.0081319725778,1589.9505620554835,7.94243008290573
2017-11-18,2017,New Zealand,Scotland,22,17,5,Win,2017 Autumn International,1924.0949074465,1925.2166901685628,1.1217827220627896
2017-11-18,2017,Italy,Argentina,15,31,-16,Loss,2017 end of year test,1081.4198201558158,1075.090784919091,-6.329035236724849
2017-11-18,2017,Scotland,New Zealand,17,22,-5,Loss,2017 Autumn International,1359.8302542265824,1358.715423754553,-1.1148304720293254
2017-11-18,2017,England,Australia,30,6,24,Win,2017 Autumn International,1695.791109495169,1707.8404595959034,12.0493501007345
2017-11-18,2017,Australia,England,6,30,-24,Loss,2017 Autumn International,1626.5444880963373,1614.9916345657284,-11.5528535306089
2017-11-18,2017,France,South Africa,17,18,-1,Loss,2017 end-of-year test,1404.566426340595,1396.888101988179,-7.678324352415984
2017-11-18,2017,Argentina,Italy,31,15,16,Win,2017 end of year test,1310.5711982887067,1316.720210287505,6.149011998798414
2017-11-25,2017,South Africa,Italy,35,6,29,Win,2017 end-of-year test,1589.9505620554835,1591.4232521871843,1.4726901317008014
2017-11-25,2017,Scotland,Australia,53,24,29,Win,2017 Autumn International,1358.715423754553,1383.1310200305727,24.41559627601964
2017-11-25,2017,New Zealand,Wales,33,18,15,Win,2017 Autumn International,1925.2166901685628,1927.3620832776244,2.145393109061615
2017-11-25,2017,Wales,New Zealand,18,33,-15,Loss,2017 Autumn International,1479.860629232647,1477.7397068930452,-2.120922339601748
2017-11-25,2017,Ireland,Argentina,28,19,9,Win,2017 Autumn Internationals,1554.0643154015654,1560.161046431049,6.096731029483635
2017-11-25,2017,Australia,Scotland,24,53,-29,Loss,2017 Autumn International,1614.9916345657284,1591.2431392618148,-23.748495303913614
2017-11-25,2017,Argentina,Ireland,19,28,-9,Loss,2017 Autumn Internationals,1316.720210287505,1310.7921895937302,-5.928020693774897
2017-11-25,2017,Italy,South Africa,6,35,-29,Loss,2017 end-of-year test,1075.090784919091,1073.6299213479883,-1.4608635711026636
2017-12-02,2017,South Africa,Wales,22,24,-2,Loss,2017 end-of-year test,1591.4232521871843,1571.6831111068223,-19.740141080362037
2017-12-02,2017,Wales,South Africa,24,22,2,Win,2017 end-of-year test,1477.7397068930452,1496.6995342002062,18.95982730716105
2018-02-03,2018,France,Ireland,13,15,-2,Loss,2018 Six Nations Championship,1396.888101988179,1388.4603319039722,-8.427770084206713
2018-02-03,2018,Ireland,France,15,13,2,Win,2018 Six Nations Championship,1560.161046431049,1568.2979597603992,8.136913329350136
2018-02-03,2018,Scotland,Wales,7,34,-27,Loss,2018 Six Nations Championship,1383.1310200305727,1372.866690294134,-10.26432973643864
2018-02-03,2018,Wales,Scotland,34,7,27,Win,2018 Six Nations Championship,1496.6995342002062,1506.5686880618314,9.869153861625136
2018-02-04,2018,England,Italy,46,15,31,Win,2018 Six Nations Championship,1707.8404595959034,1708.5998414304809,0.7593818345774253
2018-02-04,2018,Italy,England,15,46,-31,Loss,2018 Six Nations Championship,1073.6299213479883,1072.8737683084082,-0.7561530395801128
2018-02-10,2018,Italy,Ireland,19,56,-37,Loss,2018 Six Nations Championship,1072.8737683084082,1071.2362586067575,-1.6375097016507425
2018-02-10,2018,England,Wales,12,6,6,Win,2018 Six Nations Championship,1708.5998414304809,1715.743602039218,7.143760608737239
2018-02-10,2018,Ireland,Italy,56,19,37,Win,2018 Six Nations Championship,1568.2979597603992,1569.920937516985,1.6229777565858967
2018-02-10,2018,Wales,England,6,12,-6,Loss,2018 Six Nations Championship,1506.5686880618314,1499.646328942882,-6.922359118949316
2018-02-11,2018,France,Scotland,26,32,-6,Loss,2018 Six Nations Championship,1388.4603319039722,1372.7875519675067,-15.672779936465531
2018-02-11,2018,Scotland,France,32,26,6,Win,2018 Six Nations Championship,1372.866690294134,1387.8632736179836,14.996583323849563
2018-02-23,2018,Italy,France,17,34,-17,Loss,2018 Six Nations Championship,1071.2362586067575,1066.7411055104333,-4.495153096324202
2018-02-23,2018,France,Italy,34,17,17,Win,2018 Six Nations Championship,1372.7875519675067,1377.1847098713072,4.397157903800462
2018-02-24,2018,Scotland,England,25,13,12,Win,2018 Six Nations Championship,1387.8632736179836,1413.9171433625224,26.053869744538815
2018-02-24,2018,Wales,Ireland,27,37,-10,Loss,2018 Six Nations Championship,1499.646328942882,1487.6396183297352,-12.006710613146879
2018-02-24,2018,England,Scotland,13,25,-12,Loss,2018 Six Nations Championship,1715.743602039218,1690.2327051485984,-25.510896890619733
2018-02-24,2018,Ireland,Wales,37,27,10,Win,2018 Six Nations Championship,1569.920937516985,1581.4335232123328,11.512585695347752
2018-03-10,2018,England,France,16,22,-6,Loss,2018 Six Nations Championship,1690.2327051485984,1664.4807594514552,-25.751945697143128
